,t,D1,D2,S1,S2,Q1,Q2,I,x1,x2,x3,C,G
1249,1249.0,5.001283565991596e-09,1.2613564401270088e-07,6.652937933986546e-07,1.5150660496541592e-05,303.9997884459999,0.9674894059535439,2.7187125956414006e-07,0.00019009238647839217,3.1371463068920207e-10,3.344633570105668e-08,27.242954849737274,490.50490917975566
1250,1250.0,4.8778025525017745e-09,1.2314331906867582e-07,6.533070052095034e-07,1.4889564926520586e-05,303.92091935371957,0.9614424789981728,2.671874559289655e-07,0.00018895526485636463,3.083148008542144e-10,3.287204786756709e-08,27.235655759982663,490.3731872952709
1251,1251.0,4.757370287285603e-09,1.2022186380484484e-07,6.41536187763584e-07,1.463295960523124e-05,303.8422552738346,0.9554339371558916,2.625841761075868e-07,0.00018782494538152,3.030077133041169e-10,3.230759687631525e-08,27.22837542976941,490.2418036796879
1252,1252.0,4.639911496244586e-09,1.1736960277592665e-07,6.299774498045502e-07,1.4380767485543805e-05,303.76379582488954,0.949463532477244,2.580600389190878e-07,0.00018670138736530362,2.977917790076799e-10,3.175281468670922e-08,27.221113825861465,490.1107577358494
1253,1253.0,4.525352763820945e-09,1.1458490006845776e-07,6.186269701873225e-07,1.4132912839060523e-05,303.685540624956,0.9435310186407003,2.5361368681310667e-07,0.0001855845503625268,2.92665436087653e-10,3.120753612018344e-08,27.213870914963376,489.9800488655064
1254,1254.0,4.413622487109551e-09,1.1186615837005523e-07,6.074809966148489e-07,1.3889321233606984e-05,303.6074892916446,0.9376361509418769,2.492437854666821e-07,0.00018447439416991167,2.8762714935812024e-10,3.067159881161677e-08,27.206646663721536,489.84967646934075
1255,1255.0,4.3046508311028545e-09,1.0921181806054044e-07,5.965358443976236e-07,1.3649919511106451e-05,303.5296414421175,0.9317786862828266,2.449490233879564e-07,0.00018337087882464525,2.8267540986971034e-10,3.014484316157195e-08,27.19944103872542,489.7196399469876
1256,1256.0,4.198369685040829e-09,1.0662035632441227e-07,5.857878952355582e-07,1.3414635765830717e-05,303.4519966931006,0.9259583831613977,2.407281115266186e-07,0.00018227396460294146,2.7780873446253153e-10,2.9627112289342935e-08,27.192254006508826,489.58993869705756
1257,1257.0,4.094712619838646e-09,1.0409028628416888e-07,5.752335960217989e-07,1.3183399323021053e-05,303.37455466089534,0.9201750016606647,2.3657978289097354e-07,0.0001811836120186123,2.7302566532669835e-10,2.911825198679623e-08,27.185085533551064,489.46057211715885
1258,1258.0,3.993614846565474e-09,1.0162015615398989e-07,5.648694576680966e-07,1.2956140717873019e-05,303.29731496139055,0.9144283034384274,2.3250279217152427e-07,0.0001800997818216473,2.683247695703226e-10,2.8618110672992946e-08,27.17793558627819,489.33153960391917
1259,1259.0,3.895013175948438e-09,9.920854841330222e-08,5.546920539513405e-07,1.273279167487889e-05,303.22027721007447,0.9087180517167779,2.284959153709577e-07,0.00017902243499680158,2.6370463879484233e-10,2.812653934957847e-08,27.17080413106418,489.2028405530074
1260,1260.0,3.798845978876432e-09,9.685407899976285e-08,5.446980203808728e-07,1.2513285087521712e-05,303.14344102204626,0.9030440112717377,2.2455794944042475e-07,0.00017795153276219214,2.591638886775649e-10,2.764339155692673e-08,27.16369113423213,489.07447435915526
1261,1261.0,3.705053147879135e-09,9.455539652120455e-08,5.348840530862143e-07,1.2297554998315e-05,303.0668060120278,0.8974059484229621,2.206877119220088e-07,0.00017688703656790257,2.5470115856130085e-10,2.7168523331026455e-08,27.15659656205542,488.94644041617835
1262,1262.0,3.613576059557078e-09,9.231118148609909e-08,5.25246907724827e-07,1.2085536579182188e-05,302.99037179437494,0.8918036310235112,2.168840405972767e-07,0.00017582890809459642,2.5031511105096983e-10,2.6701793161096862e-08,27.149520380758883,488.81873811699757
1263,1263.0,3.52435753793935e-09,9.012014555210462e-08,5.157833984095576e-07,1.1877166112170092e-05,302.9141379830891,0.8862368284496895,2.131457931418097e-07,0.00017477710925213824,2.460044316170603e-10,2.6243061947920426e-08,27.142462556519966,488.6913668536599
1264,1264.0,3.4373418187460176e-09,8.798103079227358e-08,5.064903966554064e-07,1.1672380970490746e-05,302.83810419182817,0.8807053115909512,2.0947184678561364e-07,0.00017373160217822354,2.4176782820582704e-10,2.579219296288087e-08,27.135423055469857,488.5643260173594
1265,1265.0,3.3524745145328978e-09,8.589260897850597e-08,4.973648303452712e-07,1.1471119599885945e-05,302.7622700339181,0.8752088528398726,2.058610979793067e-07,0.0001726923492370164,2.3760403085611136e-10,2.5349051807694177e-08,27.128401843694647,488.43761499845743
1266,1266.0,3.2697025806969322e-09,8.385368088184511e-08,4.884036827143269e-07,1.1273321500309153e-05,302.6866351223639,0.8697472260821895,2.0231246206598892e-07,0.0001716593130177953,2.335117913226732e-10,2.491350637482118e-08,27.121398887236428,488.3112331865036
1267,1267.0,3.1889742823208935e-09,8.186307558922018e-08,4.796039913527031e-07,1.1078927207919289e-05,302.6111990698604,0.8643202066869005,1.9882487295869602e-07,0.0001706324563336073,2.294898827059248e-10,2.448542680855022e-08,27.114414152094408,488.1851799702557
1268,1268.0,3.1102391618367167e-09,7.991964983625031e-08,4.709628472261323e-07,1.0887878277381126e-05,302.53596148880337,0.8589275714964355,1.9539728282334284e-07,0.00016961174221993003,2.255370990879565e-10,2.4064685466738467e-08,27.107447604226035,488.05945473769935
1269,1269.0,3.033448007487222e-09,7.802228735573316e-08,4.6247739371424207e-07,1.0700117264467133e-05,302.46092199130027,0.8535690988168891,1.9202866176706345e-07,0.00016859713393334172,2.2165225517474958e-10,2.3651156883200895e-08,27.10049920954809,487.9340568760686
1270,1270.0,2.9585528225665396e-09,7.616989824145091e-08,4.541448256661755e-07,1.0515587708955575e-05,302.3860801891806,0.8482445684083174,1.887179975318566e-07,0.00016758859495019917,2.1783418594446944e-10,2.3244717730735945e-08,27.093568933937732,487.80898577186565
